Màu Mắt,Kiểu Mắt,Màu Tóc Tự Nhiên,Màu Da,Kiểu Mũi,Kiểu Tóc,Kiểu Môi,Râu Tóc Lông,Chủng Tộc
Lam,Nhỏ,Đen,15,Thấp,Thẳng,Vừa,Rậm,5
Đen,Nhỏ,Đen,18,Thấp,Lượn sóng,Dày,Thưa,7
Đen,To,Đen,15,Thấp,Xoăn,Mỏng,Rậm,4
Nâu,To,Đỏ,22,Cao,Lượn sóng,Dày,Rậm,4
Đen,Nhỏ,Đen,19,Gãy,Thẳng,Vừa,Rậm,4
Nâu,Nhỏ,Vàng,15,Gãy,Xoăn,Vừa,Rậm,5
Lam,To,Đen,14,Thấp,Thẳng,Mỏng,Rậm,5
Xám,To,Đen,19,Cao,Xoăn,Mỏng,Rậm,4
Đen,To,Vàng,5,Thấp,Thẳng,Mỏng,Rậm,4
Lam,Nhỏ,Nâu,16,Thấp,Xoăn,Mỏng,Thưa,5
Nâu,To,Nâu,13,Lỗ mũi to,Lượn sóng,Mỏng,Thưa,5
Đen,To,Vàng,36,Thấp,Xoăn,Mỏng,Rậm,3
Xám,To,Đen,21,Lỗ mũi to,Thẳng,Vừa,Rậm,5
Vàng,Nhỏ,Đỏ,26,Cao,Lượn sóng,Vừa,Thưa,2
Xám,Nhỏ,Nâu,26,Lỗ mũi to,Thẳng,Mỏng,Rậm,1
Nâu,To,Đen,20,Lỗ mũi to,Xoăn,Dày,Thưa,4
Nâu,To,Đen,27,Gãy,Lượn sóng,Mỏng,Thưa,1
Nâu,Nhỏ,Đen,12,Thấp,Lượn sóng,Vừa,Thưa,5
Đen,To,Nâu,22,Thấp,Thẳng,Mỏng,Thưa,4
Nâu,To,Nâu,37,Lỗ mũi to,Thẳng,Dày,Thưa,1
Nâu,To,Nâu,25,Thấp,Thẳng,Vừa,Rậm,1
Nâu,Nhỏ,Đen,24,Thấp,Thẳng,Dày,Thưa,2
Xám,Nhỏ,Nâu,24,Cao,Lượn sóng,Mỏng,Thưa,2
Nâu,To,Nâu,28,Cao,Xoăn,Vừa,Thưa,3
Nâu,Nhỏ,Nâu,19,Thấp,Thẳng,Mỏng,Rậm,5
Nâu,To,Đen,33,Lỗ mũi to,Xoăn,Mỏng,Rậm,1
Nâu,Nhỏ,Nâu,23,Thấp,Lượn sóng,Vừa,Rậm,5
Nâu,To,Vàng,20,Thấp,Thẳng,Vừa,Thưa,5
Vàng,Nhỏ,Đen,20,Lỗ mũi to,Xoăn,Dày,Rậm,5
Lam,Nhỏ,Nâu,19,Lỗ mũi to,Thẳng,Vừa,Thưa,5
Nâu,Nhỏ,Nâu,16,Cao,Xoăn,Vừa,Thưa,5
Nâu,Vừa,Đen,14,Thấp,Lượn sóng,Dày,Rậm,5
Đen,To,Đen,10,Gãy,Xoăn,Vừa,Thưa,5
Xám,Nhỏ,Nâu,20,Gãy,Lượn sóng,Vừa,Thưa,5
Đen,Nhỏ,Đen,24,Lỗ mũi to,Xoăn,Dày,Thưa,1
Nâu,Nhỏ,Đen,24,Thấp,Lượn sóng,Mỏng,Thưa,3
Nâu,To,Đen,20,Lỗ mũi to,Lượn sóng,Vừa,Thưa,4
Xám,Nhỏ,Nâu,15,Lỗ mũi to,Thẳng,Mỏng,Rậm,5
Nâu,Nhỏ,Nâu,24,Thấp,Thẳng,Vừa,Thưa,1
Đen,Nhỏ,Nâu,19,Thấp,Lượn sóng,Mỏng,Thưa,7
Đen,Nhỏ,Nâu,19,Thấp,Xoăn,Mỏng,Thưa,4
Lam,To,Nâu,20,Lỗ mũi to,Thẳng,Mỏng,Rậm,5
Nâu,To,Đen,25,Cao,Xoăn,Vừa,Rậm,3
Đen,To,Nâu,19,Cao,Lượn sóng,Mỏng,Thưa,6
Đen,To,Đen,28,Lỗ mũi to,Xoăn,Mỏng,Rậm,2
Đen,Nhỏ,Vàng,25,Gãy,Xoăn,Dày,Thưa,2
Lam,Vừa,Nâu,19,Lỗ mũi to,Thẳng,Vừa,Rậm,5
Nâu,To,Nâu,20,Gãy,Thẳng,Vừa,Rậm,5
Nâu,To,Vàng,34,Thấp,Xoăn,Vừa,Rậm,2
Lam,To,Đen,33,Cao,Xoăn,Vừa,Thưa,3
Đen,To,Đen,28,Lỗ mũi to,Thẳng,Vừa,Thưa,1
Nâu,Vừa,Đỏ,10,Lỗ mũi to,Lượn sóng,Vừa,Rậm,5
Lam,To,Đỏ,18,Cao,Lượn sóng,Vừa,Rậm,5
Nâu,To,Nâu,25,Thấp,Thẳng,Mỏng,Thưa,3
Nâu,To,Đen,33,Thấp,Xoăn,Mỏng,Rậm,3
Đen,Nhỏ,Nâu,19,Thấp,Xoăn,Vừa,Thưa,5
Vàng,To,Nâu,27,Gãy,Thẳng,Mỏng,Thưa,1
Lam,Vừa,Vàng,17,Thấp,Xoăn,Dày,Rậm,4
Đen,To,Đen,24,Cao,Lượn sóng,Dày,Thưa,7
Nâu,To,Nâu,19,Thấp,Thẳng,Vừa,Rậm,6
Nâu,To,Đen,17,Thấp,Lượn sóng,Dày,Rậm,5
Đen,To,Đen,24,Gãy,Xoăn,Vừa,Thưa,6
Nâu,To,Nâu,21,Gãy,Xoăn,Vừa,Thưa,6
Đen,Vừa,Đỏ,30,Lỗ mũi to,Xoăn,Vừa,Thưa,3
Xám,To,Đen,29,Lỗ mũi to,Xoăn,Vừa,Rậm,3
Đen,Nhỏ,Nâu,20,Cao,Lượn sóng,Dày,Thưa,5
Đen,To,Nâu,16,Lỗ mũi to,Xoăn,Mỏng,Rậm,5
Nâu,Vừa,Đen,18,Thấp,Xoăn,Dày,Thưa,6
Nâu,Nhỏ,Đen,15,Thấp,Xoăn,Dày,Thưa,5
Lam,Nhỏ,Nâu,22,Thấp,Thẳng,Vừa,Rậm,5
Lam,Nhỏ,Nâu,29,Cao,Xoăn,Mỏng,Thưa,3
Nâu,Nhỏ,Đen,12,Gãy,Thẳng,Dày,Thưa,4
Nâu,To,Đen,42,Cao,Thẳng,Dày,Rậm,2
Nâu,To,Nâu,22,Gãy,Thẳng,Vừa,Rậm,3
Đen,Nhỏ,Nâu,15,Cao,Xoăn,Vừa,Rậm,5
Nâu,To,Đen,20,Thấp,Thẳng,Dày,Thưa,6
Đỏ,Nhỏ,Nâu,11,Gãy,Lượn sóng,Mỏng,Thưa,4
Đen,To,Vàng,26,Lỗ mũi to,Xoăn,Dày,Thưa,2
Lam,Nhỏ,Nâu,28,Gãy,Xoăn,Mỏng,Thưa,3
Đen,Nhỏ,Nâu,21,Thấp,Thẳng,Mỏng,Thưa,6
Nâu,To,Đen,29,Thấp,Thẳng,Dày,Rậm,1
Nâu,Nhỏ,Nâu,37,Cao,Thẳng,Mỏng,Rậm,2
Xám,Nhỏ,Nâu,25,Thấp,Thẳng,Vừa,Rậm,7
Nâu,To,Đen,23,Lỗ mũi to,Lượn sóng,Vừa,Thưa,3
Nâu,Nhỏ,Đen,34,Thấp,Lượn sóng,Vừa,Rậm,3
Nâu,Nhỏ,Đen,25,Gãy,Xoăn,Mỏng,Thưa,2
Nâu,Nhỏ,Đen,15,Lỗ mũi to,Xoăn,Vừa,Rậm,7
Lam,Vừa,Đen,22,Cao,Thẳng,Vừa,Thưa,4
Đen,Vừa,Nâu,19,Lỗ mũi to,Xoăn,Vừa,Thưa,7
Nâu,Nhỏ,Nâu,23,Thấp,Thẳng,Vừa,Rậm,6
Nâu,Nhỏ,Đỏ,18,Cao,Xoăn,Vừa,Thưa,4
Đen,To,Đen,16,Cao,Lượn sóng,Mỏng,Thưa,6
Nâu,Nhỏ,Đen,19,Thấp,Thẳng,Vừa,Thưa,6
Nâu,To,Đen,29,Cao,Thẳng,Dày,Rậm,7
Vàng,Nhỏ,Nâu,16,Cao,Xoăn,Vừa,Rậm,7
Nâu,To,Nâu,19,Thấp,Xoăn,Mỏng,Thưa,6
Nâu,To,Nâu,15,Thấp,Xoăn,Vừa,Rậm,4
Vàng,To,Vàng,17,Cao,Xoăn,Dày,Rậm,4
Đen,Nhỏ,Đen,21,Thấp,Xoăn,Mỏng,Thưa,6
Đen,To,Đen,18,Cao,Xoăn,Vừa,Rậm,6
Nâu,To,Nâu,20,Thấp,Thẳng,Vừa,Rậm,6
Nâu,Vừa,Đen,22,Cao,Thẳng,Vừa,Thưa,6
Lam,Nhỏ,Đen,15,Cao,Xoăn,Dày,Rậm,4
Nâu,Nhỏ,Nâu,24,Thấp,Thẳng,Dày,Thưa,7
Đen,To,Nâu,19,Thấp,Thẳng,Dày,Rậm,6
Nâu,Nhỏ,Nâu,20,Gãy,Lượn sóng,Dày,Rậm,4
Đen,To,Nâu,20,Gãy,Xoăn,Mỏng,Thưa,6
Đen,To,Đen,32,Lỗ mũi to,Thẳng,Vừa,Rậm,2
Nâu,Nhỏ,Đen,30,Thấp,Thẳng,Vừa,Thưa,3
Nâu,To,Đen,15,Thấp,Xoăn,Dày,Rậm,4
Đen,To,Nâu,22,Lỗ mũi to,Lượn sóng,Mỏng,Rậm,3
Nâu,To,Nâu,13,Lỗ mũi to,Lượn sóng,Vừa,Thưa,4
Lam,Nhỏ,Đen,17,Gãy,Lượn sóng,Vừa,Rậm,5
Nâu,To,Đen,21,Cao,Xoăn,Mỏng,Thưa,6
Nâu,Nhỏ,Đen,23,Cao,Thẳng,Vừa,Thưa,6
Nâu,To,Vàng,5,Thấp,Thẳng,Vừa,Rậm,4
Nâu,Nhỏ,Nâu,27,Gãy,Thẳng,Vừa,Rậm,7
Xám,Nhỏ,Đỏ,20,Thấp,Thẳng,Vừa,Rậm,4
Xám,Nhỏ,Đen,16,Cao,Thẳng,Mỏng,Thưa,5
Nâu,To,Đen,26,Thấp,Xoăn,Vừa,Thưa,3
Nâu,Nhỏ,Đen,10,Gãy,Thẳng,Mỏng,Thưa,5
Đen,Nhỏ,Vàng,33,Gãy,Thẳng,Mỏng,Rậm,3
Lam,To,Nâu,16,Lỗ mũi to,Thẳng,Mỏng,Rậm,3
Nâu,To,Nâu,20,Thấp,Lượn sóng,Dày,Thưa,5
Đen,Nhỏ,Nâu,21,Lỗ mũi to,Thẳng,Dày,Thưa,6
Nâu,To,Nâu,26,Thấp,Xoăn,Vừa,Thưa,7
Đen,Nhỏ,Đen,29,Thấp,Lượn sóng,Dày,Thưa,3
Nâu,To,Nâu,28,Lỗ mũi to,Thẳng,Mỏng,Rậm,2
Nâu,To,Nâu,19,Thấp,Xoăn,Vừa,Thưa,6
Đen,To,Nâu,17,Thấp,Xoăn,Vừa,Thưa,6
Đen,Nhỏ,Đen,19,Lỗ mũi to,Xoăn,Vừa,Rậm,7
Nâu,To,Đỏ,26,Gãy,Lượn sóng,Mỏng,Rậm,3
Nâu,Nhỏ,Đỏ,22,Cao,Xoăn,Vừa,Thưa,5
Đen,Nhỏ,Đen,30,Thấp,Thẳng,Dày,Thưa,1
Xám,To,Nâu,17,Lỗ mũi to,Xoăn,Mỏng,Thưa,3
Đen,Nhỏ,Đen,19,Cao,Thẳng,Vừa,Rậm,6
Nâu,Nhỏ,Đen,23,Lỗ mũi to,Xoăn,Vừa,Rậm,7
Nâu,To,Đen,20,Cao,Lượn sóng,Dày,Thưa,4
Đen,To,Vàng,19,Cao,Thẳng,Vừa,Thưa,5
Lam,To,Đỏ,12,Cao,Xoăn,Dày,Thưa,4
Nâu,To,Nâu,24,Cao,Thẳng,Mỏng,Rậm,4
Đen,To,Vàng,23,Gãy,Thẳng,Vừa,Rậm,5
Đen,Nhỏ,Nâu,16,Lỗ mũi to,Thẳng,Mỏng,Thưa,5
Đen,To,Nâu,18,Thấp,Thẳng,Vừa,Rậm,6
Lam,To,Nâu,22,Gãy,Xoăn,Dày,Thưa,5
Đen,Nhỏ,Đen,16,Thấp,Xoăn,Vừa,Thưa,6
Đen,Nhỏ,Nâu,21,Gãy,Xoăn,Mỏng,Thưa,6
Đen,Nhỏ,Nâu,27,Cao,Thẳng,Dày,Rậm,7
Đen,Nhỏ,Nâu,21,Thấp,Xoăn,Dày,Rậm,7
Nâu,To,Nâu,9,Cao,Thẳng,Vừa,Thưa,4
Nâu,Vừa,Nâu,27,Cao,Xoăn,Vừa,Rậm,2
Nâu,To,Nâu,19,Lỗ mũi to,Thẳng,Mỏng,Thưa,6
Nâu,To,Nâu,18,Thấp,Xoăn,Vừa,Thưa,6
Nâu,To,Nâu,33,Cao,Lượn sóng,Dày,Thưa,3
Nâu,To,Vàng,33,Gãy,Xoăn,Mỏng,Rậm,3
Đen,Nhỏ,Nâu,13,Lỗ mũi to,Xoăn,Dày,Rậm,4
Nâu,Vừa,Nâu,25,Thấp,Xoăn,Dày,Rậm,2
Nâu,Vừa,Nâu,17,Gãy,Xoăn,Vừa,Rậm,5
Nâu,To,Vàng,17,Lỗ mũi to,Xoăn,Mỏng,Rậm,5
Đen,To,Đen,17,Gãy,Thẳng,Dày,Rậm,6
Nâu,To,Nâu,18,Gãy,Lượn sóng,Vừa,Rậm,4
Đen,Vừa,Nâu,23,Gãy,Thẳng,Vừa,Rậm,6
Nâu,To,Đen,33,Gãy,Xoăn,Vừa,Rậm,2
Đen,Vừa,Nâu,17,Lỗ mũi to,Xoăn,Vừa,Thưa,6
Đen,To,Nâu,18,Gãy,Lượn sóng,Dày,Thưa,3
Nâu,Vừa,Đen,23,Thấp,Lượn sóng,Mỏng,Thưa,7
Đen,To,Đen,11,Thấp,Thẳng,Vừa,Thưa,3
Đen,Vừa,Đen,15,Thấp,Xoăn,Vừa,Thưa,6
Nâu,Nhỏ,Nâu,23,Thấp,Lượn sóng,Dày,Rậm,5
Nâu,To,Đen,22,Cao,Xoăn,Mỏng,Thưa,6
Nâu,To,Nâu,30,Gãy,Xoăn,Dày,Thưa,1
Đen,Nhỏ,Nâu,19,Cao,Lượn sóng,Vừa,Rậm,6
Nâu,To,Đen,14,Gãy,Thẳng,Vừa,Rậm,4
Đen,Nhỏ,Đen,20,Gãy,Thẳng,Vừa,Thưa,6
Đen,Nhỏ,Nâu,18,Thấp,Thẳng,Vừa,Thưa,6
Đen,Nhỏ,Nâu,17,Lỗ mũi to,Xoăn,Vừa,Thưa,7
Đen,To,Nâu,35,Lỗ mũi to,Thẳng,Vừa,Rậm,2
Nâu,To,Vàng,28,Thấp,Lượn sóng,Vừa,Rậm,2
Đen,To,Nâu,21,Lỗ mũi to,Xoăn,Dày,Thưa,7
Nâu,To,Đen,29,Cao,Xoăn,Mỏng,Thưa,1
Nâu,To,Đen,23,Thấp,Lượn sóng,Mỏng,Thưa,6
Nâu,Nhỏ,Đỏ,30,Lỗ mũi to,Xoăn,Dày,Thưa,1
Đen,To,Nâu,19,Thấp,Xoăn,Mỏng,Rậm,5
Lam,Nhỏ,Đen,25,Thấp,Thẳng,Vừa,Rậm,3
Đen,To,Đen,18,Cao,Lượn sóng,Dày,Thưa,7
Đen,Nhỏ,Đen,26,Thấp,Xoăn,Vừa,Thưa,2
Nâu,To,Đỏ,25,Thấp,Thẳng,Vừa,Thưa,5
Nâu,Nhỏ,Đen,12,Cao,Thẳng,Vừa,Thưa,5
Nâu,Nhỏ,Nâu,21,Thấp,Thẳng,Vừa,Thưa,6
Đen,Nhỏ,Đen,20,Thấp,Thẳng,Vừa,Rậm,6
Đen,To,Nâu,24,Thấp,Thẳng,Mỏng,Rậm,2
Vàng,Nhỏ,Nâu,18,Thấp,Lượn sóng,Mỏng,Thưa,7
Nâu,Vừa,Nâu,15,Lỗ mũi to,Xoăn,Mỏng,Rậm,4
Đen,Nhỏ,Đen,26,Gãy,Lượn sóng,Mỏng,Rậm,2
Xám,To,Nâu,31,Gãy,Thẳng,Dày,Rậm,2
Nâu,Nhỏ,Đen,23,Lỗ mũi to,Thẳng,Vừa,Rậm,6
Nâu,To,Đen,23,Thấp,Xoăn,Mỏng,Rậm,7
Nâu,To,Nâu,20,Thấp,Thẳng,Vừa,Rậm,7
Đen,To,Đen,11,Gãy,Thẳng,Mỏng,Rậm,4
Nâu,Nhỏ,Nâu,15,Cao,Xoăn,Vừa,Thưa,6
Xám,To,Đỏ,6,Thấp,Xoăn,Vừa,Thưa,4
Đen,To,Nâu,23,Lỗ mũi to,Xoăn,Mỏng,Rậm,2
Lam,To,Đen,8,Thấp,Lượn sóng,Dày,Rậm,4
Đen,To,Đen,19,Lỗ mũi to,Lượn sóng,Vừa,Thưa,2
Đen,Vừa,Vàng,12,Lỗ mũi to,Xoăn,Vừa,Thưa,4
Nâu,To,Đen,16,Thấp,Lượn sóng,Dày,Thưa,6
Đen,Nhỏ,Nâu,20,Thấp,Thẳng,Dày,Thưa,6
Nâu,To,Nâu,20,Cao,Thẳng,Mỏng,Rậm,6
Nâu,Nhỏ,Đen,26,Lỗ mũi to,Lượn sóng,Vừa,Rậm,2
Lam,Nhỏ,Vàng,17,Thấp,Xoăn,Mỏng,Rậm,4
Vàng,To,Đen,11,Thấp,Lượn sóng,Mỏng,Rậm,4
Lam,Nhỏ,Đen,31,Lỗ mũi to,Xoăn,Vừa,Rậm,3
Nâu,Nhỏ,Nâu,21,Thấp,Xoăn,Dày,Rậm,6
Lam,To,Đen,29,Thấp,Xoăn,Vừa,Thưa,3
Nâu,Nhỏ,Đen,29,Thấp,Lượn sóng,Vừa,Rậm,7
Xám,To,Nâu,17,Cao,Thẳng,Vừa,Thưa,7
Nâu,Nhỏ,Đen,23,Thấp,Thẳng,Vừa,Rậm,6
Nâu,To,Nâu,21,Thấp,Thẳng,Vừa,Thưa,6
Đen,Vừa,Nâu,12,Lỗ mũi to,Lượn sóng,Mỏng,Rậm,4
Nâu,Nhỏ,Nâu,34,Lỗ mũi to,Thẳng,Dày,Thưa,1
Nâu,Nhỏ,Đen,22,Thấp,Thẳng,Dày,Rậm,7
Nâu,To,Đỏ,6,Cao,Lượn sóng,Mỏng,Thưa,4
Nâu,To,Vàng,23,Lỗ mũi to,Lượn sóng,Vừa,Thưa,2
Đen,To,Nâu,15,Thấp,Lượn sóng,Vừa,Thưa,4
Xám,Nhỏ,Đen,21,Cao,Lượn sóng,Mỏng,Rậm,7
Lam,Nhỏ,Đen,29,Lỗ mũi to,Lượn sóng,Dày,Rậm,3
Xám,To,Nâu,20,Thấp,Thẳng,Dày,Rậm,6
Lam,Nhỏ,Nâu,30,Thấp,Thẳng,Vừa,Rậm,3
Nâu,Nhỏ,Nâu,18,Cao,Xoăn,Dày,Rậm,7
Nâu,Nhỏ,Nâu,11,Lỗ mũi to,Lượn sóng,Vừa,Thưa,5
Nâu,To,Nâu,20,Gãy,Thẳng,Dày,Rậm,7
Xám,Nhỏ,Đen,28,Gãy,Xoăn,Dày,Rậm,2
Nâu,Nhỏ,Đen,25,Thấp,Thẳng,Mỏng,Rậm,7
Đen,Nhỏ,Nâu,21,Thấp,Thẳng,Vừa,Thưa,6
Đen,Nhỏ,Nâu,16,Gãy,Thẳng,Dày,Thưa,6
Đen,Nhỏ,Vàng,24,Gãy,Thẳng,Vừa,Rậm,2
Đen,Vừa,Đen,28,Lỗ mũi to,Xoăn,Dày,Rậm,2
Đen,Nhỏ,Nâu,31,Thấp,Thẳng,Vừa,Thưa,1
Nâu,To,Đen,17,Lỗ mũi to,Xoăn,Vừa,Thưa,7
Nâu,Nhỏ,Nâu,20,Lỗ mũi to,Xoăn,Vừa,Thưa,6
Nâu,Vừa,Vàng,27,Cao,Thẳng,Mỏng,Rậm,2
Nâu,To,Đen,19,Cao,Thẳng,Dày,Thưa,7
Xám,Nhỏ,Nâu,30,Cao,Thẳng,Vừa,Thưa,1
Nâu,Nhỏ,Nâu,25,Lỗ mũi to,Thẳng,Mỏng,Thưa,2
Đen,To,Vàng,25,Thấp,Lượn sóng,Vừa,Rậm,2
Nâu,Nhỏ,Nâu,31,Lỗ mũi to,Thẳng,Mỏng,Rậm,2
Nâu,Vừa,Vàng,31,Cao,Xoăn,Mỏng,Rậm,2
Nâu,To,Nâu,15,Thấp,Xoăn,Mỏng,Rậm,4
Nâu,Nhỏ,Nâu,25,Lỗ mũi to,Thẳng,Mỏng,Thưa,7
Nâu,To,Đen,22,Cao,Xoăn,Dày,Rậm,7
Nâu,To,Nâu,31,Thấp,Xoăn,Dày,Thưa,1
Lam,To,Nâu,25,Thấp,Lượn sóng,Mỏng,Rậm,3
Nâu,To,Vàng,17,Gãy,Xoăn,Mỏng,Thưa,6
Nâu,Nhỏ,Đen,26,Thấp,Xoăn,Vừa,Thưa,7
Đen,To,Nâu,14,Lỗ mũi to,Thẳng,Mỏng,Thưa,6
Đen,Nhỏ,Nâu,24,Cao,Xoăn,Mỏng,Thưa,7
Đen,To,Nâu,19,Lỗ mũi to,Thẳng,Dày,Thưa,7
Đen,To,Đen,30,Cao,Lượn sóng,Vừa,Rậm,2
Nâu,To,Đen,15,Gãy,Thẳng,Vừa,Thưa,5
Xám,Vừa,Nâu,18,Cao,Lượn sóng,Dày,Thưa,5
Nâu,Nhỏ,Nâu,24,Thấp,Xoăn,Vừa,Thưa,6
Nâu,Nhỏ,Nâu,22,Thấp,Xoăn,Vừa,Thưa,6
Nâu,Nhỏ,Vàng,20,Thấp,Xoăn,Mỏng,Thưa,6
Nâu,Vừa,Nâu,18,Thấp,Lượn sóng,Vừa,Rậm,5
Lam,Nhỏ,Nâu,26,Thấp,Xoăn,Dày,Thưa,3
Nâu,To,Nâu,20,Cao,Xoăn,Mỏng,Rậm,7
Nâu,Nhỏ,Đen,20,Thấp,Xoăn,Dày,Rậm,7
Nâu,To,Nâu,23,Gãy,Xoăn,Vừa,Thưa,6
Đen,Nhỏ,Nâu,30,Cao,Xoăn,Dày,Thưa,1
Xám,Nhỏ,Đen,19,Thấp,Xoăn,Vừa,Thưa,6
Lam,To,Đen,18,Cao,Thẳng,Dày,Thưa,5
Nâu,To,Nâu,26,Cao,Lượn sóng,Mỏng,Rậm,2
Đen,Nhỏ,Đen,22,Gãy,Xoăn,Mỏng,Thưa,6
Lam,To,Đen,19,Thấp,Xoăn,Vừa,Thưa,5
Đen,To,Nâu,32,Gãy,Lượn sóng,Vừa,Rậm,2
Đen,To,Đen,23,Cao,Thẳng,Vừa,Thưa,6
Xám,Nhỏ,Nâu,20,Thấp,Xoăn,Mỏng,Thưa,6
Xám,To,Vàng,23,Lỗ mũi to,Xoăn,Vừa,Thưa,7
Nâu,To,Nâu,15,Thấp,Xoăn,Vừa,Rậm,4
Đen,To,Đen,24,Thấp,Thẳng,Mỏng,Rậm,7
Nâu,To,Đen,27,Gãy,Thẳng,Vừa,Rậm,2
Đen,Vừa,Đỏ,19,Lỗ mũi to,Xoăn,Dày,Thưa,5
Đen,Nhỏ,Đen,13,Cao,Lượn sóng,Mỏng,Thưa,5
Xám,Nhỏ,Vàng,25,Cao,Thẳng,Dày,Thưa,7
Nâu,Nhỏ,Nâu,32,Thấp,Thẳng,Vừa,Rậm,7
Nâu,Nhỏ,Đen,32,Gãy,Xoăn,Vừa,Rậm,2
Lam,To,Đen,21,Gãy,Thẳng,Mỏng,Thưa,5
Nâu,To,Đen,22,Gãy,Thẳng,Mỏng,Thưa,6
Nâu,To,Nâu,25,Cao,Lượn sóng,Vừa,Rậm,2
Nâu,Nhỏ,Đen,22,Thấp,Xoăn,Vừa,Rậm,7
Nâu,To,Đen,21,Cao,Thẳng,Vừa,Rậm,7
Nâu,To,Nâu,23,Thấp,Lượn sóng,Dày,Rậm,7
Nâu,Nhỏ,Vàng,22,Thấp,Thẳng,Mỏng,Rậm,6
Đen,To,Vàng,9,Thấp,Xoăn,Dày,Rậm,4
Nâu,Vừa,Đỏ,19,Thấp,Thẳng,Mỏng,Rậm,5
Lam,Nhỏ,Đen,12,Thấp,Thẳng,Vừa,Rậm,4
Nâu,Nhỏ,Đen,25,Gãy,Thẳng,Mỏng,Rậm,7
Nâu,Nhỏ,Đen,22,Gãy,Thẳng,Vừa,Rậm,6
Nâu,Nhỏ,Vàng,28,Cao,Xoăn,Dày,Rậm,2
Đen,Vừa,Đỏ,24,Cao,Xoăn,Vừa,Thưa,6
Nâu,To,Nâu,21,Thấp,Xoăn,Dày,Rậm,7
Lam,To,Nâu,29,Thấp,Lượn sóng,Mỏng,Rậm,3
Nâu,To,Nâu,28,Lỗ mũi to,Thẳng,Mỏng,Thưa,2
Đen,Nhỏ,Đen,10,Lỗ mũi to,Thẳng,Vừa,Rậm,3
Nâu,Nhỏ,Nâu,35,Thấp,Thẳng,Mỏng,Thưa,1
Đen,Nhỏ,Nâu,25,Thấp,Xoăn,Vừa,Rậm,7
Đen,To,Đen,25,Gãy,Xoăn,Vừa,Rậm,7
Vàng,Nhỏ,Nâu,18,Lỗ mũi to,Thẳng,Vừa,Rậm,7
Nâu,To,Đen,21,Cao,Lượn sóng,Mỏng,Thưa,6
Nâu,Vừa,Vàng,31,Lỗ mũi to,Xoăn,Mỏng,Rậm,2
Đen,To,Nâu,16,Lỗ mũi to,Lượn sóng,Vừa,Rậm,4
Nâu,Nhỏ,Nâu,12,Cao,Lượn sóng,Mỏng,Rậm,4
Nâu,Vừa,Nâu,15,Cao,Thẳng,Dày,Thưa,6
Đen,To,Nâu,19,Gãy,Xoăn,Dày,Thưa,6
Đen,To,Đen,17,Thấp,Xoăn,Vừa,Thưa,6
Nâu,To,Đen,19,Lỗ mũi to,Xoăn,Vừa,Thưa,6
Nâu,To,Nâu,23,Lỗ mũi to,Lượn sóng,Dày,Rậm,2
Nâu,To,Đen,26,Thấp,Lượn sóng,Vừa,Thưa,7
Nâu,Nhỏ,Đen,12,Cao,Xoăn,Mỏng,Thưa,5
Nâu,Nhỏ,Đen,31,Lỗ mũi to,Lượn sóng,Vừa,Rậm,2
Nâu,To,Đỏ,22,Thấp,Xoăn,Mỏng,Thưa,5
Đen,Vừa,Nâu,27,Cao,Xoăn,Dày,Thưa,2
Đen,Nhỏ,Nâu,22,Gãy,Xoăn,Mỏng,Thưa,6
Đen,To,Đen,9,Gãy,Xoăn,Vừa,Rậm,4
Nâu,Nhỏ,Đỏ,17,Lỗ mũi to,Xoăn,Dày,Thưa,6
Lam,Nhỏ,Đen,26,Cao,Xoăn,Mỏng,Rậm,3
Nâu,To,Nâu,10,Thấp,Xoăn,Dày,Rậm,4
Đen,To,Nâu,20,Lỗ mũi to,Xoăn,Dày,Rậm,7
Đen,Nhỏ,Đen,20,Lỗ mũi to,Thẳng,Vừa,Thưa,6
Nâu,To,Nâu,19,Thấp,Xoăn,Vừa,Thưa,6
Nâu,To,Nâu,15,Lỗ mũi to,Xoăn,Dày,Rậm,3
Đen,Vừa,Nâu,23,Thấp,Xoăn,Mỏng,Rậm,6
Nâu,Nhỏ,Nâu,27,Thấp,Lượn sóng,Mỏng,Thưa,7
Nâu,To,Đen,19,Thấp,Xoăn,Dày,Rậm,7
Nâu,Nhỏ,Nâu,9,Gãy,Xoăn,Dày,Rậm,4
Đen,Nhỏ,Nâu,31,Cao,Lượn sóng,Vừa,Thưa,7
Đen,Nhỏ,Nâu,25,Thấp,Thẳng,Dày,Rậm,7
Nâu,To,Vàng,21,Lỗ mũi to,Lượn sóng,Vừa,Thưa,7
Nâu,Nhỏ,Đen,24,Thấp,Xoăn,Dày,Rậm,6
Lam,To,Vàng,19,Thấp,Lượn sóng,Mỏng,Rậm,5
Nâu,Nhỏ,Đen,22,Gãy,Xoăn,Vừa,Thưa,6
Đen,Nhỏ,Nâu,27,Thấp,Xoăn,Vừa,Thưa,7
Đen,Nhỏ,Vàng,19,Cao,Thẳng,Mỏng,Thưa,6
Đen,To,Nâu,24,Cao,Thẳng,Vừa,Rậm,2
Vàng,Nhỏ,Vàng,17,Thấp,Thẳng,Vừa,Thưa,6
Đen,To,Nâu,25,Gãy,Lượn sóng,Vừa,Rậm,2
Nâu,Nhỏ,Nâu,21,Thấp,Thẳng,Mỏng,Thưa,6
