Màu Mắt,Kiểu Mắt,Màu Tóc Tự Nhiên,Màu Da,Kiểu Mũi,Kiểu Tóc,Kiểu Môi,Râu Tóc Lông,Chủng Tộc
Đen,To,Đen,13,Cao,Thẳng,Mỏng,Rậm,Au
Đen,To,Đen,29,Thấp,Thẳng,Mỏng,Rậm,Au
Đen,Nhỏ,Vàng,15,Cao,Lượn sóng,Dày,Rậm,Phi
Đen,Nhỏ,Đen,28,Thấp,Xoăn,Mỏng,Thưa,A
Đen,To,Đen,12,Cao,Lượn sóng,Vừa,Thưa,Au
Đen,Nhỏ,Vàng,23,Thấp,Thẳng,Dày,Rậm,A
Đen,To,Đen,21,Thấp,Xoăn,Dày,Thưa,Phi
Xám,Vừa,Đen,17,Cao,Thẳng,Vừa,Thưa,Au
Đen,To,Đen,24,Thấp,Thẳng,Mỏng,Rậm,Au
Đen,To,Đen,17,Cao,Xoăn,Mỏng,Thưa,Au
Đen,To,Đen,20,Cao,Thẳng,Vừa,Rậm,A
Đen,Nhỏ,Đen,21,Thấp,Xoăn,Mỏng,Rậm,A
Lam,To,Đen,20,Thấp,Xoăn,Vừa,Thưa,Au
Đen,To,Đen,20,Thấp,Thẳng,Dày,Thưa,Au
Đen,To,Đen,26,Cao,Xoăn,Mỏng,Rậm,Phi
Đen,To,Đen,17,Thấp,Thẳng,Vừa,Rậm,Au
Đen,To,Đen,30,Thấp,Xoăn,Vừa,Thưa,Phi
Đen,Vừa,Đen,24,Cao,Thẳng,Dày,Thưa,Phi
Đen,Nhỏ,Đen,23,Thấp,Thẳng,Mỏng,Rậm,Uc
Lam,To,Đen,1,Thấp,Thẳng,Mỏng,Thưa,Au
Đen,Nhỏ,Đen,27,Cao,Thẳng,Dày,Rậm,Phi
Đen,Nhỏ,Đen,17,Cao,Xoăn,Mỏng,Thưa,A
Lam,To,Vàng,9,Thấp,Lượn sóng,Mỏng,Thưa,Au
Đen,To,Vàng,11,Cao,Xoăn,Vừa,Thưa,Au
Đen,Nhỏ,Đen,7,Thấp,Xoăn,Vừa,Rậm,Au
Đen,Nhỏ,Đen,5,Cao,Lượn sóng,Vừa,Thưa,Au
Đen,To,Vàng,9,Thấp,Xoăn,Vừa,Thưa,Au
Đen,To,Đen,16,Thấp,Thẳng,Vừa,Rậm,A
Lam,Nhỏ,Đen,10,Cao,Lượn sóng,Mỏng,Thưa,Au
Đỏ,Nhỏ,Đen,18,Cao,Thẳng,Dày,Rậm,Au
Lam,Nhỏ,Đen,29,Cao,Lượn sóng,Mỏng,Thưa,Au
Đen,Nhỏ,Đen,10,Thấp,Thẳng,Vừa,Rậm,A
Đen,To,Vàng,30,Thấp,Thẳng,Vừa,Thưa,Au
Đen,Nhỏ,Đen,14,Cao,Lượn sóng,Mỏng,Thưa,A
Đen,To,Vàng,8,Thấp,Xoăn,Dày,Rậm,Au
Đen,Nhỏ,Đen,17,Thấp,Lượn sóng,Dày,Rậm,Uc
Đen,Vừa,Đen,15,Cao,Thẳng,Vừa,Rậm,Au
Đen,Nhỏ,Đen,16,Thấp,Thẳng,Vừa,Thưa,A
Đen,To,Đen,26,Cao,Lượn sóng,Vừa,Rậm,A
Lam,To,Vàng,26,Cao,Lượn sóng,Dày,Rậm,Au
Xám,Nhỏ,Đen,5,Cao,Xoăn,Dày,Thưa,Au
Đen,Nhỏ,Đen,28,Thấp,Thẳng,Mỏng,Thưa,A
Lam,To,Vàng,18,Cao,Xoăn,Dày,Rậm,Au
Đen,To,Đen,31,Cao,Xoăn,Vừa,Thưa,Phi
Đen,To,Đen,23,Cao,Xoăn,Mỏng,Rậm,A
Lam,Nhỏ,Đen,35,Thấp,Lượn sóng,Dày,Thưa,Au
Đen,Nhỏ,Đen,13,Thấp,Thẳng,Mỏng,Thưa,A
Xám,Nhỏ,Vàng,10,Cao,Xoăn,Dày,Thưa,Au
Đen,Nhỏ,Đen,22,Cao,Xoăn,Vừa,Thưa,A
Đen,Nhỏ,Vàng,14,Cao,Thẳng,Vừa,Thưa,Au
Đen,Nhỏ,Vàng,17,Thấp,Xoăn,Dày,Thưa,Au
Đen,Nhỏ,Đen,19,Thấp,Thẳng,Dày,Rậm,A
Đen,Nhỏ,Đen,26,Cao,Lượn sóng,Mỏng,Rậm,A
Đen,To,Vàng,1,Cao,Lượn sóng,Vừa,Rậm,Au
Đen,Nhỏ,Đen,27,Thấp,Thẳng,Mỏng,Thưa,A
Đen,To,Vàng,16,Thấp,Thẳng,Vừa,Thưa,Au
Đen,Nhỏ,Đen,21,Thấp,Xoăn,Vừa,Rậm,A
Vàng,Vừa,Đen,22,Thấp,Xoăn,Mỏng,Thưa,Au
Lam,Nhỏ,Đen,30,Cao,Lượn sóng,Vừa,Thưa,Au
Lam,Nhỏ,Đen,11,Cao,Lượn sóng,Vừa,Rậm,Au
Đen,Nhỏ,Đen,14,Thấp,Xoăn,Dày,Thưa,A
Đen,Nhỏ,Đen,28,Thấp,Xoăn,Dày,Thưa,Phi
Đen,Nhỏ,Đen,20,Cao,Thẳng,Vừa,Thưa,A
Đen,To,Đen,2,Cao,Thẳng,Mỏng,Rậm,Au
Đen,Nhỏ,Đen,25,Cao,Thẳng,Dày,Thưa,A
Đen,Nhỏ,Đen,12,Thấp,Thẳng,Vừa,Thưa,A
Đen,Nhỏ,Vàng,15,Thấp,Thẳng,Vừa,Rậm,Au
Đỏ,To,Đen,32,Cao,Thẳng,Dày,Thưa,Au
Đen,Nhỏ,Đỏ,17,Cao,Lượn sóng,Mỏng,Rậm,Au
Xám,To,Vàng,9,Cao,Thẳng,Vừa,Thưa,Au
Đen,To,Đen,8,Thấp,Thẳng,Mỏng,Thưa,Au
Đen,Nhỏ,Đen,24,Cao,Thẳng,Vừa,Thưa,A
Đen,Vừa,Đen,19,Thấp,Xoăn,Mỏng,Rậm,A
Đen,To,Vàng,25,Thấp,Lượn sóng,Dày,Rậm,Au
Đen,Nhỏ,Đen,16,Thấp,Xoăn,Vừa,Rậm,A
Đen,Nhỏ,Đen,32,Cao,Lượn sóng,Mỏng,Thưa,Uc
Đen,To,Đen,8,Thấp,Xoăn,Dày,Rậm,Au
Lam,To,Đen,30,Thấp,Thẳng,Mỏng,Thưa,Au
Lam,Nhỏ,Đen,21,Cao,Xoăn,Mỏng,Rậm,Au
Đen,To,Đen,16,Thấp,Xoăn,Dày,Thưa,A
Đen,Nhỏ,Đen,4,Cao,Thẳng,Dày,Thưa,Au
Đen,Vừa,Vàng,14,Thấp,Thẳng,Vừa,Rậm,Au
Đen,Nhỏ,Đen,4,Cao,Xoăn,Dày,Thưa,Au
Đen,Vừa,Đen,16,Thấp,Lượn sóng,Vừa,Thưa,A
Đen,Vừa,Đen,8,Thấp,Lượn sóng,Dày,Thưa,Au
Đen,To,Vàng,10,Thấp,Thẳng,Vừa,Rậm,Au
Đen,Nhỏ,Đen,13,Thấp,Lượn sóng,Mỏng,Thưa,A
Đen,Nhỏ,Đen,15,Cao,Xoăn,Vừa,Rậm,Au
Đen,To,Vàng,28,Cao,Xoăn,Dày,Thưa,Au
Đen,Nhỏ,Đen,31,Thấp,Lượn sóng,Mỏng,Thưa,Uc
Đen,To,Đen,12,Cao,Lượn sóng,Mỏng,Thưa,A
Đen,Nhỏ,Vàng,16,Thấp,Thẳng,Vừa,Thưa,Au
Đen,To,Đen,22,Thấp,Thẳng,Vừa,Thưa,A
Lam,Nhỏ,Vàng,25,Thấp,Thẳng,Vừa,Rậm,Au
Tím,Nhỏ,Đen,15,Thấp,Xoăn,Vừa,Thưa,Au
Đen,To,Đen,16,Thấp,Thẳng,Vừa,Thưa,A
Lam,To,Vàng,20,Thấp,Thẳng,Vừa,Thưa,Au
Đen,Nhỏ,Đen,10,Thấp,Xoăn,Dày,Rậm,A
Vàng,To,Vàng,4,Thấp,Lượn sóng,Mỏng,Thưa,Au
Đen,To,Đen,27,Cao,Thẳng,Mỏng,Thưa,A
Đen,Nhỏ,Đen,12,Thấp,Thẳng,Vừa,Rậm,A
Đen,Nhỏ,Đen,12,Cao,Lượn sóng,Dày,Rậm,Au
Lam,Nhỏ,Đen,22,Thấp,Thẳng,Vừa,Rậm,Au
Đen,Vừa,Đen,15,Thấp,Thẳng,Dày,Thưa,A
Lam,Nhỏ,Đen,4,Thấp,Lượn sóng,Dày,Rậm,Au
Đen,Nhỏ,Đen,27,Cao,Xoăn,Vừa,Thưa,A
Lam,To,Đen,18,Thấp,Xoăn,Dày,Thưa,Au
Đen,To,Đen,27,Thấp,Thẳng,Mỏng,Thưa,A
Đen,Vừa,Vàng,13,Cao,Lượn sóng,Vừa,Rậm,Au
Đen,To,Đen,9,Cao,Thẳng,Vừa,Thưa,Au
Vàng,Nhỏ,Đen,12,Cao,Lượn sóng,Dày,Thưa,Au
Đen,Nhỏ,Đen,7,Thấp,Lượn sóng,Vừa,Thưa,Au
Đen,Nhỏ,Vàng,19,Thấp,Thẳng,Dày,Thưa,Au
Đen,Nhỏ,Vàng,5,Cao,Lượn sóng,Dày,Thưa,Au
Đen,Nhỏ,Đen,5,Thấp,Lượn sóng,Vừa,Thưa,Au
Đen,To,Đen,9,Cao,Thẳng,Mỏng,Thưa,Au
Đen,Nhỏ,Đen,20,Thấp,Thẳng,Vừa,Rậm,A
Đen,To,Đen,12,Thấp,Xoăn,Dày,Thưa,A
Lam,To,Vàng,12,Thấp,Lượn sóng,Vừa,Rậm,Au
Đen,Nhỏ,Đen,14,Thấp,Lượn sóng,Dày,Rậm,A
Đen,To,Vàng,12,Thấp,Xoăn,Dày,Rậm,Au
Lam,Nhỏ,Đen,24,Cao,Thẳng,Dày,Thưa,Au
Lam,Vừa,Vàng,6,Thấp,Xoăn,Dày,Rậm,Au
Lam,Nhỏ,Đen,14,Cao,Xoăn,Vừa,Rậm,Au
Đen,Nhỏ,Đen,23,Thấp,Thẳng,Dày,Rậm,A
Đen,To,Đen,11,Cao,Lượn sóng,Vừa,Rậm,Au
Đen,Nhỏ,Đen,26,Cao,Lượn sóng,Dày,Rậm,Uc
Đen,To,Đen,1,Thấp,Thẳng,Dày,Thưa,Au
Đen,Nhỏ,Đen,34,Thấp,Lượn sóng,Vừa,Thưa,Uc
Đen,To,Đen,12,Thấp,Xoăn,Vừa,Thưa,A
Đen,Nhỏ,Đen,12,Thấp,Thẳng,Dày,Rậm,A
Đen,Nhỏ,Đen,27,Cao,Xoăn,Vừa,Thưa,A
Đen,To,Đen,12,Thấp,Lượn sóng,Vừa,Rậm,A
Xám,To,Vàng,6,Cao,Lượn sóng,Dày,Rậm,Au
Đen,To,Đen,16,Thấp,Thẳng,Dày,Thưa,A
Đen,Nhỏ,Đen,15,Thấp,Lượn sóng,Vừa,Rậm,A
Đen,Nhỏ,Đen,14,Thấp,Thẳng,Vừa,Thưa,A
Đen,Nhỏ,Đen,9,Thấp,Xoăn,Vừa,Thưa,Au
Đen,Nhỏ,Đen,8,Cao,Xoăn,Vừa,Rậm,Au
Đen,Nhỏ,Đen,29,Thấp,Xoăn,Mỏng,Thưa,Phi
Đen,To,Vàng,22,Cao,Lượn sóng,Vừa,Rậm,Au
Đen,To,Đen,17,Thấp,Thẳng,Mỏng,Rậm,A
Đen,To,Vàng,31,Thấp,Xoăn,Mỏng,Rậm,Au
Đen,To,Vàng,15,Thấp,Xoăn,Dày,Rậm,Au
Đen,To,Đen,13,Thấp,Lượn sóng,Dày,Thưa,A
Xám,Nhỏ,Đen,20,Cao,Thẳng,Vừa,Thưa,Au
Đen,To,Đen,20,Cao,Xoăn,Dày,Thưa,A
Đen,To,Đen,21,Thấp,Thẳng,Mỏng,Thưa,A
Đen,To,Vàng,13,Cao,Lượn sóng,Dày,Thưa,Au
Đen,To,Vàng,1,Thấp,Thẳng,Mỏng,Rậm,Au
Lam,Nhỏ,Đen,15,Cao,Xoăn,Vừa,Thưa,Au
Lam,To,Đen,8,Cao,Thẳng,Vừa,Thưa,Au
Vàng,Nhỏ,Đen,9,Cao,Thẳng,Dày,Rậm,Au
Đen,To,Đen,21,Thấp,Lượn sóng,Vừa,Thưa,A
Đen,To,Đen,9,Thấp,Thẳng,Mỏng,Rậm,Au
Đen,Nhỏ,Đen,13,Cao,Thẳng,Dày,Thưa,A
Đen,Vừa,Vàng,21,Thấp,Xoăn,Dày,Rậm,Au
Đen,Nhỏ,Đen,7,Cao,Xoăn,Vừa,Thưa,Au
Đen,Nhỏ,Đen,17,Cao,Thẳng,Mỏng,Rậm,A
Lam,Nhỏ,Đen,20,Cao,Lượn sóng,Vừa,Rậm,Au
Xám,Nhỏ,Đen,5,Thấp,Lượn sóng,Dày,Thưa,Au
Đen,To,Đen,16,Thấp,Lượn sóng,Dày,Thưa,A
Lam,To,Đen,31,Cao,Lượn sóng,Dày,Rậm,Au
Đen,Nhỏ,Đen,25,Cao,Lượn sóng,Vừa,Rậm,A
Đen,To,Đen,11,Thấp,Xoăn,Mỏng,Rậm,A
Đen,To,Đen,24,Thấp,Xoăn,Dày,Rậm,A
Đen,To,Đen,34,Thấp,Thẳng,Dày,Rậm,Phi
Đen,Nhỏ,Đen,30,Thấp,Xoăn,Vừa,Thưa,Phi
Lam,Nhỏ,Vàng,15,Thấp,Lượn sóng,Vừa,Rậm,Au
Đen,To,Đen,23,Thấp,Thẳng,Vừa,Rậm,A
Đen,Nhỏ,Đen,3,Cao,Lượn sóng,Mỏng,Rậm,Au
Đen,To,Đen,19,Cao,Xoăn,Vừa,Rậm,A
Đen,To,Đen,14,Thấp,Lượn sóng,Vừa,Thưa,A
Đen,To,Đen,23,Cao,Thẳng,Mỏng,Rậm,A
Đen,To,Vàng,27,Cao,Thẳng,Mỏng,Thưa,Au
Đen,Nhỏ,Đen,19,Thấp,Lượn sóng,Vừa,Rậm,A
Lam,Nhỏ,Đen,13,Cao,Lượn sóng,Vừa,Rậm,Au
Đen,Nhỏ,Đen,20,Thấp,Thẳng,Mỏng,Thưa,A
Đen,Nhỏ,Đen,4,Thấp,Lượn sóng,Mỏng,Thưa,Au
Xám,To,Vàng,30,Thấp,Thẳng,Vừa,Rậm,Au
Lam,Nhỏ,Đen,11,Thấp,Xoăn,Mỏng,Thưa,Au
Đen,To,Đen,24,Cao,Lượn sóng,Mỏng,Rậm,A
Đen,Vừa,Đen,31,Thấp,Thẳng,Dày,Thưa,Phi
Đen,To,Đen,17,Cao,Thẳng,Dày,Rậm,A
Đen,To,Đỏ,11,Cao,Thẳng,Vừa,Thưa,Au
Đen,Nhỏ,Vàng,23,Thấp,Thẳng,Vừa,Rậm,Au
Xám,To,Đen,23,Cao,Thẳng,Dày,Thưa,Au
Đen,To,Vàng,14,Cao,Thẳng,Mỏng,Thưa,Au
Đen,Nhỏ,Đen,18,Cao,Lượn sóng,Vừa,Rậm,A
Đen,Vừa,Đen,25,Cao,Thẳng,Vừa,Rậm,A
Lam,To,Đen,10,Thấp,Thẳng,Vừa,Rậm,Au
Đen,Nhỏ,Vàng,28,Cao,Thẳng,Mỏng,Thưa,Au
Xám,Nhỏ,Vàng,3,Cao,Xoăn,Dày,Rậm,Au
Đen,To,Đen,32,Thấp,Xoăn,Vừa,Thưa,Phi
Đen,Nhỏ,Vàng,18,Cao,Lượn sóng,Vừa,Rậm,Au
Đen,Nhỏ,Đen,32,Thấp,Xoăn,Vừa,Thưa,Phi
Lam,To,Đen,4,Thấp,Thẳng,Dày,Thưa,Au
Đen,Vừa,Đen,19,Cao,Xoăn,Vừa,Rậm,A
Đen,To,Đỏ,14,Thấp,Thẳng,Mỏng,Rậm,Au
Đen,To,Đen,26,Cao,Lượn sóng,Dày,Rậm,Uc
Đen,Nhỏ,Đỏ,10,Thấp,Lượn sóng,Dày,Rậm,Au
Đen,Nhỏ,Đen,20,Thấp,Xoăn,Dày,Thưa,A
Đen,To,Vàng,14,Cao,Xoăn,Mỏng,Thưa,Au
Đen,To,Đen,24,Thấp,Lượn sóng,Vừa,Thưa,A
Đen,Vừa,Đen,22,Thấp,Lượn sóng,Mỏng,Rậm,A
Đen,Nhỏ,Đen,20,Cao,Thẳng,Dày,Thưa,A
Đen,Nhỏ,Đỏ,11,Thấp,Thẳng,Dày,Thưa,Au
Đen,Nhỏ,Vàng,25,Thấp,Thẳng,Mỏng,Thưa,Au
Xám,To,Đen,18,Cao,Thẳng,Mỏng,Thưa,Au
Đen,To,Đen,23,Cao,Lượn sóng,Dày,Thưa,A
Đen,To,Đen,8,Thấp,Thẳng,Mỏng,Thưa,Au
Đen,Nhỏ,Đen,31,Cao,Xoăn,Mỏng,Thưa,Phi
Đen,Nhỏ,Đen,11,Cao,Lượn sóng,Vừa,Rậm,Au
Đen,Nhỏ,Đen,30,Thấp,Thẳng,Mỏng,Rậm,A
Đỏ,To,Đen,16,Cao,Lượn sóng,Vừa,Thưa,Au
Đen,Nhỏ,Đen,24,Thấp,Xoăn,Dày,Thưa,A
Đen,To,Đen,27,Thấp,Thẳng,Vừa,Rậm,A
Đen,Vừa,Đen,32,Thấp,Lượn sóng,Dày,Rậm,Phi
Đen,Vừa,Vàng,18,Thấp,Lượn sóng,Mỏng,Rậm,Au
Đen,To,Đen,15,Thấp,Xoăn,Vừa,Rậm,A
Đen,To,Đen,32,Thấp,Xoăn,Dày,Thưa,Phi
Đen,Nhỏ,Vàng,22,Thấp,Xoăn,Dày,Rậm,Au
Đen,To,Đen,27,Thấp,Thẳng,Mỏng,Thưa,A
Đen,Nhỏ,Vàng,2,Cao,Xoăn,Mỏng,Thưa,Au
Đen,To,Đen,9,Cao,Lượn sóng,Dày,Rậm,Au
Đen,Nhỏ,Đen,10,Thấp,Thẳng,Vừa,Rậm,A
Xám,Nhỏ,Đen,23,Thấp,Thẳng,Dày,Thưa,Au
Đen,To,Đen,15,Thấp,Lượn sóng,Mỏng,Rậm,A
Đen,Nhỏ,Đen,9,Thấp,Lượn sóng,Vừa,Thưa,Au
Đen,Nhỏ,Đỏ,5,Cao,Lượn sóng,Mỏng,Rậm,Au
Đen,Nhỏ,Đen,10,Thấp,Lượn sóng,Mỏng,Rậm,A
Đen,To,Vàng,9,Cao,Thẳng,Dày,Rậm,Au
Đen,To,Đen,18,Cao,Thẳng,Mỏng,Rậm,A
Đen,Nhỏ,Đen,33,Cao,Xoăn,Vừa,Rậm,Phi
Đen,To,Vàng,7,Thấp,Lượn sóng,Mỏng,Rậm,Au
Tím,Nhỏ,Đen,12,Cao,Lượn sóng,Mỏng,Rậm,Au
Đen,Nhỏ,Đen,26,Thấp,Thẳng,Dày,Thưa,A
Đen,Vừa,Đen,18,Cao,Thẳng,Vừa,Thưa,A
Xám,To,Vàng,2,Thấp,Xoăn,Vừa,Rậm,Au
Đen,To,Đen,13,Cao,Xoăn,Vừa,Thưa,A
Đen,Vừa,Đen,18,Cao,Thẳng,Vừa,Rậm,A
Đen,Vừa,Đen,21,Cao,Xoăn,Dày,Thưa,A
Đen,Nhỏ,Đen,12,Thấp,Lượn sóng,Vừa,Thưa,A
Đen,Nhỏ,Đen,9,Cao,Xoăn,Dày,Thưa,Au
Đen,Nhỏ,Vàng,18,Cao,Thẳng,Vừa,Thưa,Au
Đen,Nhỏ,Đen,20,Thấp,Xoăn,Vừa,Thưa,A
Đen,To,Đen,12,Thấp,Xoăn,Mỏng,Rậm,A
Đen,Nhỏ,Đen,23,Cao,Lượn sóng,Vừa,Thưa,A
Đen,Nhỏ,Vàng,28,Thấp,Xoăn,Vừa,Rậm,Au
Đen,Nhỏ,Đen,11,Thấp,Lượn sóng,Vừa,Thưa,A
Lam,To,Đen,20,Thấp,Lượn sóng,Vừa,Rậm,Au
Đen,Nhỏ,Đen,23,Cao,Lượn sóng,Dày,Rậm,Uc
Đen,To,Đen,13,Cao,Lượn sóng,Vừa,Thưa,A
Lam,To,Đen,22,Cao,Lượn sóng,Vừa,Thưa,Au
Đen,To,Đen,3,Thấp,Thẳng,Vừa,Thưa,Au
Đen,Nhỏ,Đen,16,Cao,Xoăn,Mỏng,Rậm,A
Đen,To,Đen,28,Cao,Lượn sóng,Vừa,Thưa,Phi
Đen,To,Đen,20,Thấp,Xoăn,Dày,Thưa,A
Đen,To,Vàng,23,Cao,Lượn sóng,Vừa,Rậm,Au
Đen,To,Đen,32,Cao,Thẳng,Mỏng,Thưa,Phi
Đen,Vừa,Đen,21,Thấp,Lượn sóng,Vừa,Rậm,A
Đen,Nhỏ,Đen,23,Thấp,Xoăn,Vừa,Rậm,A
Lam,To,Đen,6,Cao,Xoăn,Vừa,Rậm,Au
Đen,Vừa,Đỏ,21,Thấp,Thẳng,Mỏng,Thưa,Au
Đen,To,Đen,15,Cao,Lượn sóng,Dày,Thưa,A
Đen,Nhỏ,Đen,17,Thấp,Xoăn,Mỏng,Thưa,A
Đen,Nhỏ,Đen,17,Cao,Thẳng,Vừa,Thưa,A
Lam,Nhỏ,Đen,21,Thấp,Lượn sóng,Mỏng,Thưa,Au
Đen,To,Đỏ,14,Thấp,Lượn sóng,Mỏng,Thưa,Au
Lam,Nhỏ,Đen,34,Thấp,Lượn sóng,Vừa,Thưa,Au
Đen,Vừa,Đen,24,Cao,Thẳng,Mỏng,Thưa,A
Đen,To,Đen,16,Thấp,Lượn sóng,Dày,Rậm,Uc
Đen,Nhỏ,Đen,19,Thấp,Lượn sóng,Vừa,Rậm,A
Đen,Nhỏ,Đen,32,Thấp,Lượn sóng,Mỏng,Thưa,Uc
Lục,To,Vàng,29,Cao,Thẳng,Mỏng,Rậm,Au
Lam,Vừa,Đỏ,1,Thấp,Thẳng,Vừa,Rậm,Au
Xám,Nhỏ,Đen,25,Cao,Xoăn,Mỏng,Thưa,Au
Đen,To,Vàng,3,Thấp,Xoăn,Dày,Thưa,Au
Đen,Nhỏ,Đen,11,Thấp,Lượn sóng,Vừa,Thưa,A
Đen,Nhỏ,Đen,18,Thấp,Xoăn,Vừa,Thưa,A
Đen,Nhỏ,Đen,8,Thấp,Thẳng,Vừa,Thưa,Au
Đen,To,Đỏ,28,Thấp,Xoăn,Vừa,Thưa,Au
Lam,Vừa,Vàng,6,Thấp,Thẳng,Dày,Thưa,Au
Đen,Nhỏ,Đen,18,Thấp,Thẳng,Dày,Rậm,A
Lục,To,Vàng,27,Thấp,Xoăn,Vừa,Thưa,Au
Đen,Nhỏ,Vàng,21,Thấp,Xoăn,Vừa,Thưa,Au
Đen,To,Đen,20,Thấp,Lượn sóng,Dày,Rậm,Uc
Đen,Nhỏ,Đen,27,Cao,Thẳng,Mỏng,Thưa,A
Đen,Nhỏ,Đen,23,Thấp,Thẳng,Dày,Rậm,A
Đen,To,Đen,11,Thấp,Thẳng,Mỏng,Thưa,A
Đen,To,Đen,20,Cao,Lượn sóng,Dày,Rậm,Uc
Đen,Nhỏ,Đen,17,Thấp,Thẳng,Mỏng,Rậm,A
Đen,Nhỏ,Đen,17,Thấp,Lượn sóng,Vừa,Rậm,A
Đen,To,Đen,27,Thấp,Thẳng,Vừa,Rậm,A
Đen,To,Đỏ,26,Thấp,Xoăn,Vừa,Rậm,Au
Lam,Nhỏ,Đen,27,Thấp,Xoăn,Dày,Rậm,Au
Đen,To,Đen,34,Thấp,Xoăn,Mỏng,Rậm,Uc
Lam,Nhỏ,Đen,22,Thấp,Lượn sóng,Dày,Thưa,Au
Đen,To,Đen,16,Thấp,Thẳng,Vừa,Thưa,A
Đen,To,Đen,13,Cao,Thẳng,Vừa,Thưa,A
Đen,Vừa,Đen,17,Thấp,Thẳng,Mỏng,Rậm,A
Lam,To,Vàng,18,Thấp,Lượn sóng,Mỏng,Rậm,Au
Đen,To,Đen,13,Thấp,Thẳng,Dày,Rậm,A
Đen,Nhỏ,Đen,17,Thấp,Xoăn,Dày,Thưa,A
Đen,To,Đen,9,Thấp,Lượn sóng,Vừa,Thưa,Au
Đen,Nhỏ,Đen,32,Thấp,Xoăn,Vừa,Thưa,Phi
Đen,Nhỏ,Đen,17,Thấp,Lượn sóng,Dày,Thưa,A
Đen,To,Đen,7,Cao,Thẳng,Vừa,Thưa,Au
Đen,Nhỏ,Đen,11,Thấp,Xoăn,Vừa,Rậm,A
Đen,To,Đen,13,Thấp,Xoăn,Vừa,Rậm,A
Đen,To,Đen,27,Thấp,Xoăn,Vừa,Thưa,A
Đen,To,Đen,33,Cao,Xoăn,Mỏng,Thưa,Phi
Đen,To,Đen,25,Thấp,Thẳng,Dày,Rậm,A
Đen,To,Đen,14,Cao,Xoăn,Mỏng,Thưa,A
Đen,Nhỏ,Vàng,31,Thấp,Thẳng,Vừa,Thưa,Au
Đen,To,Đen,15,Cao,Xoăn,Dày,Thưa,A
Đen,To,Vàng,7,Thấp,Lượn sóng,Vừa,Thưa,Au
Đen,To,Đen,33,Thấp,Xoăn,Mỏng,Thưa,Phi
Đen,Nhỏ,Đen,24,Thấp,Xoăn,Dày,Thưa,A
Đen,To,Đen,25,Thấp,Thẳng,Vừa,Rậm,A
Đen,Nhỏ,Đen,31,Cao,Xoăn,Vừa,Rậm,Phi
Đen,To,Đen,14,Cao,Lượn sóng,Dày,Thưa,A
Đen,Nhỏ,Đen,4,Thấp,Xoăn,Mỏng,Thưa,Au
Đen,Nhỏ,Đen,23,Thấp,Thẳng,Vừa,Thưa,A
Đen,To,Vàng,15,Cao,Lượn sóng,Dày,Rậm,Au
Đen,To,Đen,12,Cao,Lượn sóng,Vừa,Thưa,A
Đen,Nhỏ,Đen,25,Thấp,Lượn sóng,Vừa,Thưa,A
Đen,To,Đen,10,Thấp,Xoăn,Dày,Rậm,A
Đen,Nhỏ,Đen,30,Cao,Thẳng,Mỏng,Thưa,A
Đen,Vừa,Đen,23,Cao,Xoăn,Mỏng,Thưa,A
Đen,To,Đen,21,Thấp,Thẳng,Dày,Thưa,A
Đen,To,Vàng,15,Thấp,Lượn sóng,Mỏng,Thưa,Au
Đen,To,Đen,23,Thấp,Thẳng,Mỏng,Thưa,A
Đen,Nhỏ,Đen,16,Thấp,Xoăn,Vừa,Thưa,A
Đen,Nhỏ,Đỏ,1,Thấp,Xoăn,Mỏng,Rậm,Au
Đen,To,Đen,20,Thấp,Lượn sóng,Dày,Thưa,A
Đen,Nhỏ,Đen,10,Thấp,Thẳng,Vừa,Rậm,A
Đen,Nhỏ,Đen,26,Thấp,Xoăn,Vừa,Thưa,A
Đen,To,Vàng,27,Cao,Xoăn,Vừa,Thưa,Au
Vàng,Nhỏ,Đen,21,Cao,Thẳng,Mỏng,Thưa,Au
Xám,To,Đen,2,Cao,Lượn sóng,Mỏng,Rậm,Au
Đen,Nhỏ,Đen,30,Thấp,Xoăn,Dày,Thưa,Phi
Đen,To,Đen,27,Thấp,Thẳng,Dày,Rậm,A
Đen,Nhỏ,Đen,15,Thấp,Xoăn,Mỏng,Thưa,A
Đen,To,Đen,25,Thấp,Thẳng,Vừa,Rậm,A
Đen,Nhỏ,Đen,29,Cao,Lượn sóng,Mỏng,Rậm,Uc
Đen,Nhỏ,Đen,1,Cao,Thẳng,Vừa,Rậm,Au
Lam,Nhỏ,Đen,1,Cao,Thẳng,Mỏng,Thưa,Au
Đen,Nhỏ,Đen,14,Thấp,Xoăn,Dày,Thưa,A
Đen,Nhỏ,Đen,19,Thấp,Xoăn,Vừa,Rậm,A
Đen,Nhỏ,Đen,29,Thấp,Lượn sóng,Mỏng,Thưa,Uc
Đen,Nhỏ,Đen,34,Thấp,Lượn sóng,Vừa,Rậm,Uc
Đen,Nhỏ,Đen,26,Cao,Xoăn,Dày,Rậm,A
Đen,Nhỏ,Đen,26,Thấp,Lượn sóng,Vừa,Rậm,A
Đen,To,Đỏ,21,Thấp,Lượn sóng,Dày,Rậm,Au
Xám,Nhỏ,Đen,29,Thấp,Lượn sóng,Mỏng,Rậm,Au
Đen,Nhỏ,Đen,16,Cao,Thẳng,Vừa,Rậm,A
