Màu Mắt,Kiểu Mắt,Màu Tóc Tự Nhiên,Màu Da,Kiểu Mũi,Kiểu Tóc,Kiểu Môi,Râu Tóc Lông,Chủng Tộc
Nâu,Vừa,Nâu,37,Cao,Lượn sóng,Vừa,Thưa,3.0
Nâu,To,Đen,12,Cao,Thẳng,Mỏng,Thưa,3.0
Đen,To,Nâu,29,Cao,Xoăn,Dày,Rậm,3.0
Nâu,To,Vàng,24,Thấp,Xoăn,Vừa,Rậm,3.0
Vàng,To,Nâu,27,Thấp,Thẳng,Vừa,Thưa,3.0
Nâu,Nhỏ,Nâu,29,Thấp,Thẳng,Mỏng,Thưa,3.0
Nâu,Nhỏ,Đen,19,Cao,Thẳng,Mỏng,Thưa,3.0
Nâu,Nhỏ,Nâu,18,Thấp,Xoăn,Dày,Rậm,3.0
Lam,To,Nâu,31,Cao,Xoăn,Mỏng,Rậm,3.0
Đen,To,Đỏ,11,Cao,Lượn sóng,Dày,Rậm,3.0
Đen,Nhỏ,Đen,6,Cao,Thẳng,Mỏng,Rậm,3.0
Nâu,To,Đen,16,Thấp,Thẳng,Vừa,Rậm,3.0
Nâu,To,Nâu,23,Thấp,Thẳng,Mỏng,Thưa,3.0
Lam,To,Nâu,20,Thấp,Lượn sóng,Vừa,Rậm,3.0
Đen,Nhỏ,Đen,29,Cao,Xoăn,Dày,Thưa,1.0
Đen,To,Đen,33,Thấp,Thẳng,Vừa,Rậm,2.0
Lam,To,Đen,25,Cao,Lượn sóng,Vừa,Rậm,3.0
Đen,To,Đen,23,Thấp,Xoăn,Dày,Rậm,4.0
Đen,To,Nâu,24,Cao,Thẳng,Dày,Rậm,3.0
Đen,To,Nâu,20,Thấp,Thẳng,Mỏng,Rậm,3.0
Đen,Nhỏ,Đen,13,Thấp,Xoăn,Vừa,Rậm,4.0
Nâu,Nhỏ,Đen,12,Thấp,Lượn sóng,Mỏng,Rậm,3.0
Nâu,To,Đen,21,Thấp,Thẳng,Vừa,Thưa,3.0
Xám,Nhỏ,Nâu,17,Thấp,Thẳng,Dày,Thưa,3.0
Đen,Nhỏ,Đen,23,Thấp,Thẳng,Vừa,Thưa,4.0
Nâu,Nhỏ,Đen,21,Cao,Thẳng,Dày,Rậm,3.0
Đen,Nhỏ,Đen,29,Thấp,Lượn sóng,Mỏng,Thưa,2.0
Nâu,To,Đen,25,Cao,Xoăn,Dày,Thưa,3.0
Nâu,Vừa,Nâu,23,Thấp,Thẳng,Dày,Rậm,3.0
Nâu,Nhỏ,Nâu,21,Cao,Thẳng,Mỏng,Rậm,3.0
Nâu,Nhỏ,Nâu,15,Cao,Thẳng,Vừa,Thưa,3.0
Xám,Nhỏ,Nâu,19,Thấp,Thẳng,Vừa,Thưa,3.0
Nâu,Nhỏ,Đen,31,Thấp,Xoăn,Vừa,Thưa,3.0
Vàng,To,Đen,11,Thấp,Thẳng,Vừa,Rậm,3.0
Vàng,Nhỏ,Nâu,27,Cao,Thẳng,Vừa,Thưa,3.0
Nâu,To,Nâu,20,Thấp,Lượn sóng,Mỏng,Thưa,3.0
Lam,Nhỏ,Đen,12,Thấp,Thẳng,Mỏng,Rậm,3.0
Đen,To,Đen,26,Thấp,Lượn sóng,Vừa,Rậm,4.0
Đen,Nhỏ,Đen,17,Cao,Lượn sóng,Dày,Thưa,4.0
Xám,Nhỏ,Nâu,19,Thấp,Xoăn,Mỏng,Rậm,3.0
Đen,To,Đen,24,Thấp,Thẳng,Dày,Rậm,4.0
Nâu,Nhỏ,Đỏ,23,Thấp,Thẳng,Mỏng,Rậm,3.0
Nâu,To,Đen,19,Thấp,Xoăn,Mỏng,Thưa,3.0
Nâu,To,Đen,22,Thấp,Lượn sóng,Vừa,Rậm,3.0
Nâu,To,Đen,24,Thấp,Xoăn,Mỏng,Rậm,3.0
Đen,Nhỏ,Đen,10,Cao,Thẳng,Vừa,Rậm,3.0
Đen,Nhỏ,Đen,25,Thấp,Xoăn,Dày,Rậm,4.0
Nâu,To,Đen,21,Thấp,Thẳng,Vừa,Thưa,3.0
Lam,To,Nâu,11,Thấp,Thẳng,Vừa,Thưa,3.0
Nâu,To,Đen,20,Cao,Xoăn,Vừa,Thưa,3.0
Xám,To,Nâu,29,Thấp,Thẳng,Dày,Rậm,3.0
Đen,To,Đen,26,Cao,Thẳng,Vừa,Thưa,4.0
Nâu,To,Vàng,34,Thấp,Thẳng,Vừa,Thưa,3.0
Đen,To,Đen,31,Cao,Lượn sóng,Dày,Thưa,1.0
Nâu,To,Nâu,21,Cao,Thẳng,Dày,Rậm,3.0
Nâu,Nhỏ,Đen,29,Thấp,Lượn sóng,Dày,Rậm,3.0
Nâu,To,Nâu,33,Cao,Thẳng,Dày,Thưa,3.0
Nâu,Nhỏ,Đen,18,Thấp,Thẳng,Dày,Rậm,3.0
Nâu,Nhỏ,Đen,26,Thấp,Lượn sóng,Vừa,Rậm,3.0
Nâu,To,Đen,15,Cao,Xoăn,Vừa,Rậm,3.0
Đen,To,Nâu,20,Cao,Lượn sóng,Mỏng,Rậm,3.0
Nâu,Nhỏ,Nâu,21,Thấp,Thẳng,Mỏng,Rậm,3.0
Nâu,To,Đen,23,Cao,Lượn sóng,Mỏng,Thưa,3.0
Lam,To,Nâu,13,Cao,Xoăn,Mỏng,Thưa,3.0
Đỏ,Nhỏ,Đen,25,Thấp,Lượn sóng,Vừa,Thưa,3.0
Lam,Nhỏ,Vàng,14,Cao,Thẳng,Dày,Rậm,3.0
Lam,Nhỏ,Nâu,21,Thấp,Xoăn,Vừa,Thưa,3.0
Đen,To,Nâu,30,Cao,Xoăn,Vừa,Rậm,3.0
Xám,To,Nâu,22,Thấp,Thẳng,Vừa,Thưa,3.0
Nâu,To,Nâu,28,Thấp,Thẳng,Dày,Rậm,3.0
Lam,To,Nâu,18,Cao,Thẳng,Vừa,Rậm,3.0
Lam,To,Đen,31,Thấp,Xoăn,Vừa,Rậm,3.0
Đen,Nhỏ,Đen,36,Cao,Thẳng,Vừa,Rậm,4.0
Nâu,To,Nâu,21,Cao,Xoăn,Vừa,Rậm,3.0
Đen,To,Nâu,16,Cao,Lượn sóng,Dày,Rậm,3.0
Nâu,Nhỏ,Nâu,26,Cao,Lượn sóng,Dày,Thưa,3.0
Nâu,Nhỏ,Nâu,32,Cao,Xoăn,Dày,Rậm,3.0
Đen,Nhỏ,Nâu,24,Cao,Xoăn,Vừa,Rậm,3.0
Đen,To,Đen,17,Cao,Lượn sóng,Dày,Thưa,4.0
Nâu,Nhỏ,Đen,18,Cao,Thẳng,Vừa,Rậm,3.0
Đen,Vừa,Đen,27,Thấp,Lượn sóng,Dày,Thưa,4.0
Đen,To,Nâu,11,Cao,Thẳng,Vừa,Thưa,3.0
Lam,To,Vàng,29,Cao,Lượn sóng,Mỏng,Thưa,3.0
Đen,To,Nâu,20,Thấp,Thẳng,Vừa,Rậm,3.0
Xám,To,Đen,26,Cao,Thẳng,Mỏng,Thưa,3.0
Đen,Nhỏ,Nâu,27,Thấp,Xoăn,Mỏng,Rậm,3.0
Nâu,To,Đen,20,Cao,Thẳng,Dày,Rậm,3.0
Đen,To,Nâu,24,Thấp,Thẳng,Vừa,Thưa,3.0
Đen,Nhỏ,Đen,25,Thấp,Thẳng,Dày,Thưa,4.0
Nâu,Vừa,Đen,20,Cao,Thẳng,Mỏng,Thưa,3.0
Lam,Vừa,Đỏ,30,Thấp,Thẳng,Dày,Thưa,3.0
Nâu,Vừa,Nâu,20,Thấp,Thẳng,Vừa,Rậm,3.0
Nâu,To,Đen,21,Thấp,Thẳng,Mỏng,Rậm,3.0
Đỏ,Nhỏ,Đen,20,Thấp,Thẳng,Dày,Rậm,3.0
Lam,Nhỏ,Nâu,6,Thấp,Lượn sóng,Vừa,Rậm,3.0
Nâu,Nhỏ,Nâu,15,Cao,Thẳng,Mỏng,Thưa,3.0
Lam,To,Nâu,23,Cao,Xoăn,Vừa,Rậm,3.0
Lam,To,Nâu,24,Cao,Thẳng,Dày,Thưa,3.0
Đen,To,Đen,25,Thấp,Thẳng,Mỏng,Rậm,4.0
Đen,Nhỏ,Đen,15,Thấp,Lượn sóng,Dày,Rậm,4.0
Nâu,To,Đỏ,25,Cao,Xoăn,Mỏng,Rậm,3.0
Nâu,Nhỏ,Vàng,28,Cao,Xoăn,Dày,Thưa,3.0
Đen,Vừa,Nâu,7,Cao,Thẳng,Vừa,Rậm,3.0
Xám,Nhỏ,Vàng,20,Thấp,Thẳng,Mỏng,Rậm,3.0
Đen,To,Vàng,33,Cao,Xoăn,Dày,Rậm,3.0
Xám,Nhỏ,Nâu,21,Cao,Lượn sóng,Dày,Rậm,3.0
Nâu,To,Nâu,24,Cao,Xoăn,Dày,Thưa,3.0
Đen,To,Đen,11,Thấp,Xoăn,Dày,Rậm,4.0
Nâu,To,Đen,20,Thấp,Lượn sóng,Vừa,Rậm,3.0
Nâu,To,Đen,21,Cao,Thẳng,Dày,Thưa,3.0
Nâu,To,Đen,7,Thấp,Thẳng,Mỏng,Rậm,3.0
Lam,To,Đen,21,Cao,Thẳng,Vừa,Rậm,3.0
Lam,Nhỏ,Vàng,18,Thấp,Thẳng,Dày,Thưa,3.0
Nâu,Nhỏ,Nâu,29,Cao,Xoăn,Dày,Rậm,3.0
Nâu,Nhỏ,Lam,18,Cao,Xoăn,Mỏng,Rậm,3.0
Nâu,Nhỏ,Nâu,31,Cao,Thẳng,Mỏng,Thưa,3.0
Đen,Nhỏ,Nâu,22,Cao,Lượn sóng,Dày,Rậm,3.0
Nâu,To,Nâu,23,Thấp,Xoăn,Dày,Thưa,3.0
Đỏ,Vừa,Đen,19,Cao,Thẳng,Vừa,Thưa,3.0
Nâu,Nhỏ,Vàng,12,Thấp,Lượn sóng,Dày,Rậm,3.0
Xám,Nhỏ,Đen,15,Cao,Thẳng,Vừa,Rậm,3.0
Nâu,Vừa,Nâu,30,Cao,Lượn sóng,Dày,Thưa,3.0
Xám,To,Nâu,16,Cao,Thẳng,Dày,Thưa,3.0
Đen,Nhỏ,Đen,29,Cao,Xoăn,Dày,Rậm,1.0
Đen,Nhỏ,Nâu,17,Thấp,Xoăn,Dày,Rậm,3.0
Đen,To,Đen,15,Thấp,Xoăn,Vừa,Thưa,4.0
Nâu,Nhỏ,Vàng,22,Thấp,Lượn sóng,Mỏng,Thưa,3.0
Đen,To,Đen,30,Thấp,Xoăn,Mỏng,Thưa,1.0
Nâu,Nhỏ,Nâu,23,Cao,Thẳng,Vừa,Thưa,3.0
Vàng,Nhỏ,Nâu,22,Cao,Thẳng,Dày,Rậm,3.0
Nâu,Nhỏ,Đen,17,Cao,Xoăn,Vừa,Rậm,3.0
Nâu,To,Đen,18,Cao,Xoăn,Vừa,Thưa,3.0
Nâu,Nhỏ,Nâu,4,Cao,Xoăn,Mỏng,Rậm,3.0
Lam,To,Nâu,28,Cao,Thẳng,Vừa,Rậm,3.0
Lam,Nhỏ,Đen,21,Cao,Xoăn,Mỏng,Rậm,3.0
Nâu,Nhỏ,Nâu,25,Thấp,Xoăn,Dày,Thưa,3.0
Nâu,To,Nâu,26,Cao,Thẳng,Mỏng,Thưa,3.0
Đen,Nhỏ,Đen,24,Cao,Lượn sóng,Vừa,Thưa,4.0
Nâu,To,Đen,29,Cao,Xoăn,Dày,Rậm,3.0
Nâu,To,Đen,10,Thấp,Thẳng,Mỏng,Thưa,3.0
Lam,Vừa,Nâu,25,Thấp,Xoăn,Dày,Rậm,3.0
Lam,Nhỏ,Đen,15,Thấp,Thẳng,Mỏng,Thưa,3.0
Nâu,To,Đen,22,Thấp,Thẳng,Vừa,Thưa,3.0
Nâu,Nhỏ,Nâu,27,Thấp,Xoăn,Dày,Thưa,3.0
Vàng,To,Nâu,31,Cao,Xoăn,Mỏng,Rậm,3.0
Lam,Nhỏ,Đen,21,Cao,Thẳng,Mỏng,Rậm,3.0
Đen,To,Nâu,17,Thấp,Lượn sóng,Vừa,Rậm,3.0
Nâu,Nhỏ,Nâu,25,Thấp,Xoăn,Vừa,Rậm,3.0
Đen,Vừa,Nâu,17,Thấp,Thẳng,Vừa,Thưa,3.0
Đen,To,Vàng,11,Cao,Thẳng,Dày,Thưa,3.0
Lam,To,Đen,24,Cao,Lượn sóng,Dày,Rậm,3.0
Nâu,Nhỏ,Nâu,24,Thấp,Thẳng,Dày,Rậm,3.0
Nâu,To,Nâu,21,Thấp,Thẳng,Dày,Thưa,3.0
Lam,Nhỏ,Vàng,22,Cao,Lượn sóng,Vừa,Thưa,3.0
Nâu,To,Đen,20,Cao,Xoăn,Vừa,Thưa,3.0
Đen,To,Nâu,25,Thấp,Lượn sóng,Dày,Rậm,3.0
Đen,Nhỏ,Đen,25,Thấp,Xoăn,Dày,Thưa,4.0
Nâu,To,Đen,19,Cao,Thẳng,Dày,Rậm,3.0
Đen,Nhỏ,Nâu,25,Cao,Thẳng,Vừa,Thưa,3.0
Nâu,To,Đen,21,Cao,Xoăn,Dày,Rậm,3.0
Xám,Nhỏ,Nâu,29,Thấp,Thẳng,Dày,Rậm,3.0
Đen,To,Đỏ,19,Cao,Lượn sóng,Mỏng,Rậm,3.0
